lake,sampling_timestamp,sample_timestamp,measurement_value,measurement_value_raw,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,aluminum_dissolved,aluminum_total_recoverable,calcium_dissolved,calcium_total,copper_dissolved,copper_total_recoverable,lead_dissolved,lead_total_recoverable,nickel_dissolved,nickel_total_recoverable,nitrogen_dissolved,oxygen_biochemical_demand,oxygen_dissolved_percent_saturation,ph,phosphorus_total,phosphorus_total_dissolved,turbidity,vanadium_dissolved,vanadium_total_recoverable
kearl,2016-07-19 12:00:00,2016-07-19 11:00:00,0.014,0.014,KEARL LAKE,KEARL LAKE,,'---,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.003,'---,,,,,,,,,,,,,,,,,0.014,,,
kearl,2016-08-26 11:45:00,2016-08-26 10:45:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,'---,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.002,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,0.005,,,
kearl,2016-09-20 12:00:00,2016-09-20 11:00:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,'---,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.003,'---,,,,,,,,,,,,,,,,,0.005,,,
kearl,2017-03-13 12:00:00,2017-03-13 11:00:00,0.0015,0.003,KEARL LAKE,KEARL LAKE,,<,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.003,'---,,,,,,,,,,,,,,,,,0.003,,,
kearl,2017-08-25 07:45:00,2017-08-25 06:45:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,'---,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,0.002,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,0.006,,,
kearl,2020-09-18 10:40:00,2020-09-18 09:40:00,0.0042,0.0042,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.003,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,0.0042,,,
kearl,2021-08-18 15:15:00,2021-08-18 14:15:00,0.0041,0.0041,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.003,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,0.0041,,,
kearl,2022-09-16 07:20:00,2022-09-16 06:20:00,0.0079,0.0079,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.003,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,0.0079,,,
kearl,2003-08-31 12:00:00,2003-08-31 11:00:00,8.3,8.3,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,03SWE02484,03SWE02484,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,8.3,,
kearl,2004-07-14 09:15:00,2004-07-14 08:15:00,1.5,1.5,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,04SWE01843,04SWE01844,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.5,,
kearl,2004-08-24 15:05:00,2004-08-24 14:05:00,1.5,1.5,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,04SWE02174,04SWE02174,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,1.5,,
kearl,2005-04-07 08:00:00,2005-04-07 07:00:00,1.45,1.45,KEARL LAKE,KEARL LAKE,1.0,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE01009,05SWE01010,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.45,,
kearl,2005-08-30 08:55:00,2005-08-30 07:55:00,1.5,1.5,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.5,,
kearl,2007-08-23 09:45:00,2007-08-23 08:45:00,3.4,3.4,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,3.4,,
kearl,2008-09-05 12:15:00,2008-09-05 11:15:00,1.49,1.49,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.49,,
kearl,2009-03-17 09:25:00,2009-03-17 08:25:00,0.85,0.85,KEARL LAKE,KEARL LAKE,,'---,NTU,47,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,0.85,,
kearl,2009-08-17 16:15:00,2009-08-17 15:15:00,2.24,2.24,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,2.24,,
kearl,2011-09-01 08:30:00,2011-09-01 07:30:00,2.75,2.75,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,2.75,,
kearl,2012-08-26 15:45:00,2012-08-26 14:45:00,1.95,1.95,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.95,,
kearl,2013-08-28 13:10:00,2013-08-28 12:10:00,1.42,1.42,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.42,,
kearl,2014-08-18 16:00:00,2014-08-18 15:00:00,2.31,2.31,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,2.31,,
kearl,2015-08-29 07:30:00,2015-08-29 08:15:00,0.05,0.05,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05526,,Centre,TRIP BLANK,,,,,,,,,,,,,,,,,0.05,,
kearl,2015-08-29 07:30:00,2015-08-29 06:30:00,2.75,2.75,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05524,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,2.75,,
kearl,2015-08-29 07:30:00,2015-08-29 08:00:00,0.07,0.07,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05525,,Centre,FIELD BLANK,,,,,,,,,,,,,,,,,0.07,,
kearl,2016-03-15 12:00:00,2016-03-15 11:00:00,2.8,2.8,KEARL LAKE,KEARL LAKE,,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.1,'---,,,,,,,,,,,,,,,,,,2.8,,
kearl,2016-07-19 12:00:00,2016-07-19 11:00:00,5.3,5.3,KEARL LAKE,KEARL LAKE,,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.1,'---,,,,,,,,,,,,,,,,,,5.3,,
kearl,2016-08-26 11:45:00,2016-08-26 10:45:00,3.77,3.77,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,3.77,,
kearl,2016-09-20 12:00:00,2016-09-20 11:00:00,2.4,2.4,KEARL LAKE,KEARL LAKE,,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.1,'---,,,,,,,,,,,,,,,,,,2.4,,
kearl,2017-03-13 12:00:00,2017-03-13 11:00:00,1.6,1.6,KEARL LAKE,KEARL LAKE,,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.1,'---,,,,,,,,,,,,,,,,,,1.6,,
kearl,2017-08-25 07:45:00,2017-08-25 06:45:00,1.03,1.03,KEARL LAKE,KEARL LAKE,,'---,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,1.03,,
kearl,2020-09-18 10:40:00,2020-09-18 09:40:00,0.84,0.84,KEARL LAKE,KEARL LAKE,0.1,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,0.84,,
kearl,2021-08-18 15:15:00,2021-08-18 14:15:00,2.8,2.8,KEARL LAKE,KEARL LAKE,0.1,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,2.8,,
kearl,2022-09-16 07:20:00,2022-09-16 06:20:00,2.3,2.3,KEARL LAKE,KEARL LAKE,0.1,'---,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,2.3,,
kearl,2003-03-24 12:00:00,2003-03-24 12:00:00,0.4,0.4,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,Alberta Research Council,104242,,0.0002,'---,,,,,,,,,,,,,,,,,,,0.4,
kearl,2004-07-26 12:00:00,2004-07-26 11:00:00,0.1,0.2,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,Alberta Research Council,104239,,0.0002,'---,,,,,,,,,,,,,,,,,,,0.2,
kearl,2004-08-24 15:05:00,2004-08-24 14:05:00,0.201,0.201,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),04SWE02174,04SWE02174,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,0.201,
kearl,2005-07-22 12:00:00,2005-07-22 11:00:00,0.257,0.257,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,Alberta Research Council,104236,,5E-05,'---,,,,,,,,,,,,,,,,,,,0.257,
kearl,2006-09-14 12:00:00,2006-09-14 11:00:00,0.311,0.311,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,Alberta Research Council,104233,,5E-05,'---,,,,,,,,,,,,,,,,,,,0.311,
kearl,2007-08-23 09:45:00,2007-08-23 08:45:00,0.325,0.325,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,0.325,
kearl,2007-09-11 12:00:00,2007-09-11 11:00:00,0.298,0.298,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,Alberta Research Council,104230,,5E-05,'---,,,,,,,,,,,,,,,,,,,0.298,
kearl,2008-09-05 12:15:00,2008-09-05 11:15:00,0.352,0.352,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.352,
kearl,2009-03-17 09:25:00,2009-03-17 08:25:00,0.175,0.175,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.175,
kearl,2009-08-17 16:15:00,2009-08-17 15:15:00,0.161,0.161,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.161,
kearl,2009-09-18 12:00:00,2009-09-18 11:00:00,0.164,0.164,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,Alberta Research Council,104227,,5E-05,'---,,,,,,,,,,,,,,,,,,,0.164,
kearl,2010-08-31 15:45:00,2010-08-31 14:45:00,0.246,0.246,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.246,
kearl,2011-09-01 08:30:00,2011-09-01 07:30:00,0.175,0.175,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.175,
kearl,2011-09-10 12:00:00,2011-09-10 11:00:00,0.209,0.209,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,'---,,,,,,,,,,,,,,,,,,,0.209,
kearl,2012-08-26 15:45:00,2012-08-26 14:45:00,0.17,0.17,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.17,
kearl,2012-09-08 12:00:00,2012-09-08 11:00:00,0.168,0.168,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,'---,,,,,,,,,,,,,,,,,,,0.168,
kearl,2013-08-28 13:10:00,2013-08-28 12:10:00,0.194,0.194,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.194,
kearl,2013-09-07 12:00:00,2013-09-07 11:00:00,0.171,0.171,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,'---,,,,,,,,,,,,,,,,,,,0.171,
kearl,2014-08-18 16:00:00,2014-08-18 15:00:00,0.12,0.12,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.02,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,0.12,
kearl,2014-09-11 12:00:00,2014-09-11 11:00:00,0.11,0.11,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,2E-05,'---,,,,,,,,,,,,,,,,,,,0.11,
kearl,2015-08-29 07:30:00,2015-08-29 06:30:00,0.18,0.18,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.02,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.18,
kearl,2016-03-15 12:00:00,2016-03-15 11:00:00,0.09,0.09,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,2E-05,'---,,,,,,,,,,,,,,,,,,,0.09,
kearl,2016-07-19 12:00:00,2016-07-19 11:00:00,0.29,0.29,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,2E-05,'---,,,,,,,,,,,,,,,,,,,0.29,
kearl,2016-08-26 11:45:00,2016-08-26 10:45:00,0.21,0.21,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.02,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,0.21,
kearl,2016-09-20 12:00:00,2016-09-20 11:00:00,0.09,0.09,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,2E-05,'---,,,,,,,,,,,,,,,,,,,0.09,
kearl,2017-03-13 12:00:00,2017-03-13 11:00:00,0.06,0.06,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,2E-05,'---,,,,,,,,,,,,,,,,,,,0.06,
kearl,2017-08-25 07:45:00,2017-08-25 06:45:00,0.108,0.108,KEARL LAKE,KEARL LAKE,,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.006,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.108,
kearl,2020-09-18 10:40:00,2020-09-18 09:40:00,0.072,0.072,KEARL LAKE,KEARL LAKE,0.1,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.006,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.072,
kearl,2021-08-18 15:15:00,2021-08-18 14:15:00,0.34,0.34,KEARL LAKE,KEARL LAKE,0.1,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.006,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.34,
kearl,2022-09-16 07:20:00,2022-09-16 06:20:00,0.298,0.298,KEARL LAKE,KEARL LAKE,0.1,'---,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),22SWE04634,22SWE04634-01,0.006,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,0.298,
kearl,2003-03-24 12:00:00,2003-03-24 12:00:00,0.4,0.4,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,Alberta Research Council,104242,,0.0002,'---,,,,,,,,,,,,,,,,,,,,0.4
kearl,2004-07-26 12:00:00,2004-07-26 11:00:00,0.267,0.267,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,Alberta Research Council,104239,,0.0002,'---,,,,,,,,,,,,,,,,,,,,0.267
kearl,2004-08-24 15:05:00,2004-08-24 14:05:00,0.257,0.257,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),04SWE02174,04SWE02174,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,,0.257
kearl,2005-07-22 12:00:00,2005-07-22 11:00:00,0.342,0.342,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,Alberta Research Council,104236,,0.0002,'---,,,,,,,,,,,,,,,,,,,,0.342
kearl,2005-08-30 08:55:00,2005-08-30 07:55:00,0.251,0.251,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.251
kearl,2006-08-23 12:00:00,2006-08-23 11:00:00,0.389,0.389,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.389
kearl,2006-09-14 12:00:00,2006-09-14 11:00:00,0.526,0.526,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,Alberta Research Council,104233,,5E-05,'---,,,,,,,,,,,,,,,,,,,,0.526
kearl,2007-08-23 09:45:00,2007-08-23 08:45:00,0.459,0.459,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,,0.459
kearl,2007-09-11 12:00:00,2007-09-11 11:00:00,0.454,0.454,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,Alberta Research Council,104230,,5E-05,'---,,,,,,,,,,,,,,,,,,,,0.454
kearl,2008-09-05 12:15:00,2008-09-05 11:15:00,0.425,0.425,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.425
kearl,2009-03-17 09:25:00,2009-03-17 08:25:00,0.215,0.215,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.215
kearl,2009-08-17 16:15:00,2009-08-17 15:15:00,0.224,0.224,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.224
kearl,2009-09-18 12:00:00,2009-09-18 11:00:00,0.233,0.233,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,Alberta Research Council,104227,,5E-05,'---,,,,,,,,,,,,,,,,,,,,0.233
kearl,2010-08-31 15:45:00,2010-08-31 14:45:00,0.34,0.34,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.34
kearl,2011-09-01 08:30:00,2011-09-01 07:30:00,0.305,0.305,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.305
kearl,2011-09-10 12:00:00,2011-09-10 11:00:00,0.221,0.221,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,'---,,,,,,,,,,,,,,,,,,,,0.221
kearl,2012-08-26 15:45:00,2012-08-26 14:45:00,0.215,0.215,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.215
kearl,2012-09-08 12:00:00,2012-09-08 11:00:00,0.249,0.249,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,'---,,,,,,,,,,,,,,,,,,,,0.249
kearl,2013-08-28 13:10:00,2013-08-28 12:10:00,0.237,0.237,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.237
kearl,2013-09-07 12:00:00,2013-09-07 11:00:00,0.215,0.215,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,'---,,,,,,,,,,,,,,,,,,,,0.215
kearl,2014-08-18 16:00:00,2014-08-18 15:00:00,0.2,0.2,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.01,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,,0.2
kearl,2014-09-11 12:00:00,2014-09-11 11:00:00,0.16,0.16,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,1E-05,'---,,,,,,,,,,,,,,,,,,,,0.16
kearl,2015-08-29 07:30:00,2015-08-29 06:30:00,0.29,0.29,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.01,Centre,DISCRETE SAMPLE (GRAB),,,,,,,,,,,,,,,,,,,0.29
kearl,2016-03-15 12:00:00,2016-03-15 11:00:00,0.17,0.17,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,1E-05,'---,,,,,,,,,,,,,,,,,,,,0.17
kearl,2016-07-19 12:00:00,2016-07-19 11:00:00,0.4,0.4,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,1E-05,'---,,,,,,,,,,,,,,,,,,,,0.4
kearl,2016-08-26 11:45:00,2016-08-26 10:45:00,0.33,0.33,KEARL LAKE,KEARL LAKE,,'---,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.01,Centre,SINGLE EUPHOTIC COMPOSITE,,,,,,,,,,,,,,,,,,,0.33
